hästens man är brun
Correct	Parser	Rerank	Rerank Unigram	Translation
	56.27123260498047	61.24002831538388	10.18103597671218	the directorate dismissed leadership of the enterprise
	56.29412841796875	52.023241782801136	10.370607098374064	the boardroom dismissed leadership of the enterprise
	56.38129806518555	36.65630219312959	9.932265635549433	the directorate, management of the enterprise dismissed
	56.40419387817383	19.24494028646208	10.121836757211318	the boardroom, management of the enterprise dismissed
	56.525577545166016	18.598206744668577	10.237154592690526	the board dismissed aegis of the enterprise
	56.825706481933594	45.92182504345815	10.161799602396	the directorate dismissed wire of the enterprise

det gick en ledning genom marken
Correct	Parser	Rerank	Rerank Unigram	Translation
	48.74891662597656	141.89634841095065	11.937481469123755	* the did a management go by the land
	48.74891662597656	141.89634841095065	11.937481469123755	* the did a management go through the land
	49.37636184692383	141.89634841095065	11.937481469123755	* the did a management go by the lands
	49.37636184692383	141.89634841095065	11.937481469123755	* the did a management go through the lands
	49.683170318603516	115.6616181547738	12.120616646095804	* the did a management go by the ground
	49.683170318603516	115.6616181547738	12.120616646095804	* the did a management go through the ground
	50.04933547973633	156.31460607481648	12.26917525734075	* the did a leadership go by the land
	50.04933547973633	156.31460607481648	12.26917525734075	* the did a leadership go through the land
	50.60380935668945	116.14794768658459	12.243526758252512	* the did a wire go by the land
	50.60380935668945	116.14794768658459	12.243526758252512	* the did a wire go through the land
	50.676780700683594	156.31460607481648	12.26917525734075	* the did a leadership go by the lands
	50.676780700683594	156.31460607481648	12.26917525734075	* the did a leadership go through the lands
	50.98358917236328	103.84514556246279	12.452310434312798	* the did a leadership go by the ground
	50.98358917236328	103.84514556246279	12.452310434312798	* the did a leadership go through the ground
	51.23125457763672	116.14794768658459	12.243526758252512	* the did a wire go through the lands
	51.23125457763672	116.14794768658459	12.243526758252512	* the did a wire go by the lands
	51.298770904541016	156.31460607481648	12.635368933925657	* the did a guidance go by the land
	51.298770904541016	156.31460607481648	12.635368933925657	* the did a guidance go through the land
	51.538063049316406	89.91321743040774	12.426661935224558	* the did a wire go through the ground
	51.538063049316406	89.91321743040774	12.426661935224558	* the did a wire go by the ground

lejonet äter sitt byte
Correct	Parser	Rerank	Rerank Unigram	Translation

vi gjorde ett byte
Correct	Parser	Rerank	Rerank Unigram	Translation
	32.75874710083008	7.449341520074782	8.307732423728453	we made a prey
	32.75874710083008	7.449341520074782	8.307732423728453	we made a prey
	33.09611511230469	10.830814045441093	8.661805362212265	we did a prey
	33.09611511230469	10.830814045441093	8.661805362212265	we did a prey
	36.19860076904297	12.56077841033131	8.591261241797731	we made a swop
	36.19860076904297	12.56077841033131	8.591261241797731	we made a swop
	36.53596878051758	10.512745121754657	8.945334180281542	we did a swop
	36.53596878051758	10.512745121754657	8.945334180281542	we did a swop
	37.02883529663086	7.449341520074782	8.307732423728453	* we made a prey
	37.02883529663086	7.449341520074782	8.307732423728453	* we made a prey
	37.36620330810547	10.830814045441093	8.661805362212265	* we did a prey
	37.36620330810547	10.830814045441093	8.661805362212265	* we did a prey
	37.655174255371094	24.547720004716997	9.546425549662935	we rendered a prey
	37.655174255371094	24.547720004716997	9.546425549662935	we rendered a prey
	37.73356246948242	7.449341520074782	8.307732423728453	we made one prey
	37.73356246948242	7.449341520074782	8.307732423728453	we made one prey
	38.07093048095703	10.830814045441093	8.661805362212265	we did one prey
	38.07093048095703	10.830814045441093	8.661805362212265	we did one prey
	38.340641021728516	39.646806263110136	9.88107847551564	we totaled a prey
	38.340641021728516	39.646806263110136	9.88107847551564	we totaled a prey

han fick stort stöd från sin familj
Correct	Parser	Rerank	Rerank Unigram	Translation

han spelar i ett band
Correct	Parser	Rerank	Rerank Unigram	Translation
	35.89629364013672	5.046699164167768	6.773506985677226	he plays in a band
	38.94807815551758	4.462693546163456	7.305813412452137	he plays in a strap
	38.958457946777344	15.463332273629955	7.271468208828324	he plays in a ribbon
	39.322608947753906	6.383041648679621	7.34657461860386	* he plays in a band
	39.37310028076172	22.764638632468838	8.618595489324015	* he plays in a band
	39.37310028076172	22.764638632468838	8.618595489324015	* he plays in a band
	39.37310028076172	22.764638632468838	8.618595489324015	* he plays off in a band
	39.37310028076172	6.5580633970565145	6.291353316199417	* he plays out in a band
	39.37310028076172	19.33885083383803	8.110317136233233	* he plays in a band
	39.37310028076172	22.764638632468838	8.618595489324015	* he plays in a band
	39.69343948364258	5.046699164167768	6.773506985677226	* he plays in a band
	40.1663818359375	5.046699164167768	6.773506985677226	* he plays in a band
	40.85252380371094	15.671621157589477	7.693860065290853	he plays in a headband
	40.87110900878906	5.046699164167768	6.773506985677226	he plays in one band
	41.37836837768555	15.900012234711326	7.9767552671973885	he gambles in a band
	42.047203063964844	6.147049189102596	7.344034014617083	he games in a band
	42.06927490234375	6.256006842300826	7.273441339191303	he plays in a band
	42.374393463134766	5.7990360306753095	7.878881045378769	* he plays in a strap
	42.38477325439453	16.79967475814181	7.844535841754956	* he plays in a ribbon
	42.42488479614258	21.57829380467901	9.150901916098924	* he plays off in a strap

han har ett rött band
Correct	Parser	Rerank	Rerank Unigram	Translation
	39.04741668701172	7.880387910767398	7.336509644154926	he has a red band
	42.09919738769531	5.868218655435205	7.868816070929835	he has a red strap
	42.109580993652344	4.998288427936047	7.834470867306022	he has a red ribbon
	43.3175048828125	7.880387910767398	7.336509644154926	* he has a red band
	44.00364303588867	5.366939183762501	8.256862723768553	he has a red headband
	44.02223205566406	7.880387910767398	7.336509644154926	he has one red band
	45.766990661621094	7.880387910767398	7.336509644154926	he has a red band
	46.369285583496094	5.868218655435205	7.868816070929835	* he has a red strap
	46.379669189453125	4.998288427936047	7.834470867306022	* he has a red ribbon
	46.61185073852539	7.880387910767398	7.336509644154926	* he has a red band
	47.074012756347656	5.868218655435205	7.868816070929835	he has one red strap
	47.08439636230469	4.998288427936047	7.834470867306022	he has one red ribbon
	47.902156829833984	7.880387910767398	7.336509644154926	* he has a red band
	47.902156829833984	7.880387910767398	7.336509644154926	* he has a red band
	48.27373123168945	5.366939183762501	8.256862723768553	* he has a red headband
	48.292320251464844	7.880387910767398	7.336509644154926	* he has one red band
	48.81877136230469	5.868218655435205	7.868816070929835	he has a red strap
	48.82915496826172	4.998288427936047	7.834470867306022	he has a red ribbon
	48.97846221923828	5.366939183762501	8.256862723768553	he has one red headband
	49.663631439208984	5.868218655435205	7.868816070929835	* he has a red strap

tänd ett ljus
Correct	Parser	Rerank	Rerank Unigram	Translation
	63.06785202026367	1.8483271042770948	10.374789235017944	* kindled ? lights of one
	63.06785202026367	2.3849255335330497	10.626389273579369	* ignited ? lights of one
	66.26170349121094	1.8483271042770948	11.814058728698907	* kindled ? candles of one
	66.26170349121094	2.3849255335330497	12.06565876726033	* ignited ? candles of one
	68.04266357421875	1.8483271042770948	10.374789235017944	* kindled ? lights of one
	68.04266357421875	2.3849255335330497	10.626389273579369	* ignited ? lights of one
	71.23651123046875	1.8483271042770948	11.814058728698907	* kindled ? candles of one
	71.23651123046875	2.3849255335330497	12.06565876726033	* ignited ? candles of one
	55.53385543823242	3.08054461060133	10.374789235017944	* kindled ? a light
	55.53385543823242	16.359593745771733	10.626389273579369	* ignited ? a light
	58.72770690917969	3.1049237424775233	11.814058728698907	* kindled ? a candle
	58.72770690917969	16.359593745771733	12.06565876726033	* ignited ? a candle
	60.50867462158203	3.08054461060133	10.374789235017944	* kindled ? one light
	60.50867462158203	16.359593745771733	10.626389273579369	* ignited ? one light
	63.70252227783203	3.1049237424775233	11.814058728698907	* kindled ? one candle
	63.70252227783203	16.359593745771733	12.06565876726033	* ignited ? one candle
	63.88420867919922	1.8483271042770948	10.374789235017944	* kindled ? light of one
	63.88420867919922	2.3849255335330497	10.626389273579369	* ignited ? light of one
	67.07804870605469	1.8483271042770948	11.814058728698907	* kindled ? candle of one
	67.07804870605469	2.3849255335330497	12.06565876726033	* ignited ? candle of one

jag ser ljuset i slutet av tunneln
Correct	Parser	Rerank	Rerank Unigram	Translation
	58.33039855957031	5.547471112749875	7.451575516698767	I see the light in the end of the tunnel
	58.33039855957031	5.547471112749875	7.451575516698767	I see the light in the end of the tunnel
	58.435115814208984	5.547471112749875	7.451575516698767	I see in the end the light of the tunnel
	58.435115814208984	5.547471112749875	7.451575516698767	I see in the end the light of the tunnel
	58.539833068847656	5.547471112749875	7.451575516698767	I see in the end of the tunnel the light
	58.539833068847656	5.547471112749875	7.451575516698767	I see in the end of the tunnel the light
	59.038002014160156	5.547471112749875	7.451575516698767	I see the light in the end of the tunnel
	59.038002014160156	5.547471112749875	7.451575516698767	I see the light in the end of the tunnel
	59.14271926879883	5.547471112749875	7.451575516698767	I see of the tunnel the light in the end
	59.14271926879883	5.547471112749875	7.451575516698767	I see of the tunnel the light in the end
	59.745609283447266	5.1624185086962004	7.451575516698767	I see the light in the end of the tunnel
	59.745609283447266	5.1624185086962004	7.451575516698767	I see the light in the end of the tunnel
	61.52425003051758	5.690399577640205	8.027283314171154	I see the candle in the end of the tunnel
	61.52425003051758	5.690399577640205	8.027283314171154	I see the candle in the end of the tunnel
	61.628963470458984	5.690399577640205	8.027283314171154	I see in the end the candle of the tunnel
	61.628963470458984	5.690399577640205	8.027283314171154	I see in the end the candle of the tunnel
	61.733680725097656	5.690399577640205	8.027283314171152	I see in the end of the tunnel the candle
	61.733680725097656	5.690399577640205	8.027283314171152	I see in the end of the tunnel the candle
	61.834842681884766	5.871953347458136	7.588521966817907	I see the light in the end of the tunnel
	61.834842681884766	5.871953347458136	7.588521966817907	I see the light in the end of the tunnel

han jobbar på kanal fyra
Correct	Parser	Rerank	Rerank Unigram	Translation
	49.074554443359375	3.4101028243981415	6.897590994105084	he works on channel four
	50.58820343017578	3.941622574368594	7.130054006335021	he works on canal four
	52.44950866699219	5.144067429102334	7.503504711076033	he works on channels four
	53.00728988647461	3.4101028243981415	6.897590994105084	* he works on channel four
	53.131103515625	4.995670437885856	7.684424181708438	he works upon channel four
	53.344642639160156	3.4101028243981415	6.897590994105084	* he works on channel four
	54.52094268798828	3.941622574368594	7.130054006335021	* he works on canal four
	54.61095428466797	4.676685264946274	7.83021648928406	he works onto channel four
	54.644752502441406	6.389406510007572	7.916887193938376	he works upon canal four
	54.85829162597656	3.941622574368594	7.130054006335021	* he works on canal four
	55.79412841796875	3.4101028243981415	6.897590994105084	he works on channel four
	56.124603271484375	21.965163235836407	8.062679501513998	he works onto canal four
	56.3016357421875	3.4101028243981415	6.897590994105084	* he works on channel four
	56.38224411010742	5.144067429102334	7.503504711076033	* he works on channels four
	56.50605773925781	27.128701927481885	8.29033789867939	he works upon channels four
	56.63898849487305	3.4101028243981415	6.897590994105084	* he works on channel four
	56.71959686279297	5.144067429102334	7.503504711076033	* he works on channels four
	57.063838958740234	4.995670437885856	7.684424181708438	* he works upon channel four
	57.307777404785156	3.941622574368594	7.130054006335021	he works on canal four
	57.40119171142578	4.995670437885856	7.684424181708438	* he works upon channel four

han äter fil till frukost
Correct	Parser	Rerank	Rerank Unigram	Translation
	56.458187103271484	2.458975362138354	7.504308949814212	he eats file to breakfast
	62.97891616821289	4.8167994124114495	8.52524760755954	he eats file unto breakfast
	59.47193908691406	2.458975362138354	7.895625993590481	he eats lane to breakfast
	65.99266815185547	4.8167994124114495	8.916564651335813	he eats lane unto breakfast
	63.00722122192383	2.458975362138354	7.504308949814212	he eats file to breakfast
	69.52794647216797	4.8167994124114495	8.52524760755954	he eats file unto breakfast
	66.0209732055664	2.458975362138354	7.895625993590481	he eats lane to breakfast
	72.54170227050781	4.8167994124114495	8.916564651335813	he eats lane unto breakfast
	67.7560043334961	2.458975362138354	8.232266405654265	he eats fils to breakfast
	74.27672576904297	4.8167994124114495	9.253205063399596	he eats fils unto breakfast
	66.09381103515625	5.040767001397963	7.504308949814212	he eats file to breakfast
	72.61454010009766	13.369415479852703	8.525247607559542	he eats file unto breakfast
	69.1075668334961	5.040767001397963	7.895625993590483	he eats lane to breakfast
	75.6282958984375	13.369415479852703	8.916564651335813	he eats lane unto breakfast
	74.80128479003906	2.633720998780546	8.172581968746792	he eats file to wife costing
	77.8150405883789	2.633720998780546	8.498679505227019	he eats lane to wife costing
	79.76273345947266	2.633720998780546	8.771706805418628	he eats file to madam costing
	74.3050308227539	2.458975362138354	8.232266405654265	he eats fils to breakfast
	80.82575988769531	4.8167994124114495	9.253205063399596	he eats fils unto breakfast
	81.32201385498047	2.7500720668151915	9.023364183534568	he eats file unto wife costing

han byter fil
Correct	Parser	Rerank	Rerank Unigram	Translation
	29.737581253051758	7.290004035175531	7.4444495129087285	he changes file
	32.75132751464844	7.749742232706481	8.096644585869178	he changes lane
	34.007667541503906	7.290004035175531	7.4444495129087285	* he changes file
	36.4571533203125	7.290004035175531	7.4444495129087285	he changes file
	37.02141571044922	7.749742232706481	8.096644585869178	* he changes lane
	37.30200958251953	7.290004035175531	7.4444495129087285	* he changes file
	38.69566345214844	62.85059184191719	10.2887019316346	* he trades down file
	38.69566345214844	62.85059184191719	10.2887019316346	* he trades up file
	38.69566345214844	62.85059184191719	10.2887019316346	* he trades away file
	38.69566345214844	2.735291350547163	8.906077548733466	* he trades file
	39.470909118652344	7.749742232706481	8.096644585869178	he changes lane
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades down file
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades up file
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades away file
	39.51201629638672	2.735291350547163	8.906077548733466	* he trades file
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades down file
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades up file
	39.51201629638672	2.735291350547163	8.906077548733466	* he trades file
	39.51201629638672	62.85059184191719	10.2887019316346	* he trades away file
	39.51451110839844	0	7.332871414850698	* he trades in file

han dubbelklickade på filen
Correct	Parser	Rerank	Rerank Unigram	Translation

han har en fil och en hammare i föråddet
Correct	Parser	Rerank	Rerank Unigram	Translation

det blåser en stark vind
Correct	Parser	Rerank	Rerank Unigram	Translation
	50.61384201049805	3.863859310554492	8.995878025956957	* the does a strong wind blow
	52.11861801147461	2.467422759276818	8.995878025956957	* it blows a strong wind
	52.11861801147461	2.467422759276818	8.995878025956957	* it blows a strong wind
	52.70829391479492	2.467422759276818	8.995878025956957	* it blows a strong wind
	52.70829391479492	2.467422759276818	8.995878025956957	* it blows a strong wind
	53.62626647949219	3.863859310554492	8.995878025956957	* it does a strong wind blow
	53.62626647949219	3.863859310554492	8.995878025956957	* it does a strong wind blow
	53.63420486450195	3.3182051582083485	8.303317217692612	* it blows a strong wind
	53.63420486450195	3.3182051582083485	8.303317217692612	* it blows a strong wind
	54.16997146606445	81.74639546504537	10.018094132775222	* the does a strong attic blow
	55.03466033935547	3.863859310554492	8.995878025956957	* its does a strong wind blow
	55.14185333251953	2.0001723746587348	8.303317217692612	* it does a strong wind blow
	55.14185333251953	2.0001723746587348	8.303317217692612	* it does a strong wind blow
	55.412960052490234	2.467422759276818	8.995878025956957	* it blows a strong wind
	55.412960052490234	2.467422759276818	8.995878025956957	* it blows a strong wind
	55.56161880493164	21.38844730640981	10.087467701505789	* the does a potent wind blow
	55.588661193847656	3.863859310554492	8.995878025956957	* the does one strong wind blow
	55.674747467041016	54.3891135289374	10.018094132775222	* it blows a strong attic
	55.674747467041016	54.3891135289374	10.018094132775222	* it blows a strong attic
	55.72840118408203	26.45899712717189	10.124483357673244	* the does a mighty wind blow

han har flera lådor på vinden
Correct	Parser	Rerank	Rerank Unigram	Translation
	56.75541305541992	6.1890185506736115	7.387468997380106	he has several bins on the wind
	56.860130310058594	6.1890185506736115	7.387468997380106	he has on the wind several bins
	57.463016510009766	5.190539016570014	7.387468997380106	he has several bins on the wind
	60.31154251098633	5.7655273302092995	8.000798661471064	he has several bins on the attic
	60.416259765625	5.7655273302092995	8.000798661471062	he has on the attic several bins
	60.81196212768555	6.930051488432383	8.01693554746279	he has several bins upon the wind
	60.91667938232422	6.930051488432383	8.01693554746279	he has upon the wind several bins
	61.01914596557617	4.43543544476056	8.000798661471064	he has several bins on the attic
	61.0255012512207	6.1890185506736115	7.387468997380106	* he has several bins on the wind
	61.130218505859375	6.1890185506736115	7.387468997380106	* he has on the wind several bins
	61.51956558227539	6.116830188768478	8.01693554746279	he has several bins upon the wind
	61.73310470581055	5.190539016570014	7.387468997380106	* he has several bins on the wind
	62.04213333129883	7.039162814527098	7.719763951286964	he has several bins on the wind
	62.1468505859375	7.039162814527098	7.719763951286964	he has on the wind several bins
	62.291812896728516	13.959604521485034	8.133569393523286	he has several bins onto the wind
	62.39653015136719	13.959604521485034	8.133569393523285	he has onto the wind several bins
	62.74973678588867	6.410408040014917	7.719763951286964	he has several bins on the wind
	62.99941635131836	14.90377148008429	8.133569393523286	he has several bins onto the wind
	63.12610626220703	10.708100400472542	7.937359105212664	he has several mortices on the wind
	63.23081970214844	10.70810040047254	7.937359105212664	he has on the wind several mortices

han gick till affären
Correct	Parser	Rerank	Rerank Unigram	Translation
	29.286739349365234	43.036455228240435	9.203300031683446	he went to the business
	30.460203170776367	31.256762675577846	9.36636022569492	he went to the shop
	30.503583908081055	36.49228832590419	9.46086019745261	he went to the deal
	31.212947845458984	38.966442076767265	9.658618052116536	he went to the affair
	33.55682373046875	43.036455228240435	9.203300031683446	* he went to the business
	34.73028564453125	31.256762675577846	9.36636022569492	* he went to the shop
	34.77366638183594	36.49228832590419	9.46086019745261	* he went to the deal
	34.819305419921875	37.126501449311604	10.3056302679667	he went to the parlor
	35.23936462402344	5.296273115903343	6.508847235374711	he went to the business
	35.4830322265625	38.966442076767265	9.658618052116536	* he went to the affair
	35.58113098144531	34.108824383800375	8.4007517405553	he toddled off to the business
	35.58113098144531	34.108824383800375	8.4007517405553	he breezed along to the business
	35.58113098144531	34.108824383800375	8.4007517405553	he breezed in to the business
	36.006309509277344	43.036455228240435	9.203300031683446	he went to the business
	36.008872985839844	43.12250804291186	11.316927678691243	he went to the affairs
	36.09193420410156	43.12250804291186	10.951510203908555	he went to the businesswoman
	36.41283416748047	3.7652235676825994	6.63114238088332	he went to the shop
	36.456214904785156	4.357834029521488	6.7020173597015855	he went to the deal
	36.75459289550781	34.094385744515506	8.523046886063907	he breezed along to the shop
	36.75459289550781	34.094385744515506	8.523046886063907	he breezed in to the shop

han gjorde en bra affär
Correct	Parser	Rerank	Rerank Unigram	Translation
	35.08757019042969	8.725496150481586	6.725668079166919	he made a good business
	35.4249382019043	4.578483472803445	6.991222783029778	he did a good business
	36.26103210449219	6.056051994842952	6.847963224675528	he made a good shop
	36.304412841796875	7.818420364077678	6.918838203493793	he made a good deal
	36.46098327636719	9.263765166629609	6.961198248485269	he made a better business
	36.59840393066406	4.959946931160537	7.113517928538386	he did a good shop
	36.64178466796875	5.620130653234253	7.184392907356651	he did a good deal
	36.7983512878418	5.116752488951468	7.226752952348127	he did a better business
	37.01377868652344	6.948074916026774	7.067156594491738	he made a good affair
	37.35114669799805	6.002329416410859	7.332711298354596	he did a good affair
	37.63444519042969	6.442890657737866	7.0834933939938765	he made a better shop
	37.677825927734375	8.054126251461128	7.154368372812144	he made a better deal
	37.97181701660156	5.346785594055451	7.349048097856736	he did a better shop
	38.01519775390625	5.855836540617703	7.419923076675001	he did a better deal
	38.38719177246094	6.645307041680138	7.302686763810087	he made a better affair
	38.72455978393555	5.699561542064224	7.568241467672946	he did a better affair
	39.35765838623047	8.725496150481586	6.725668079166919	* he made a good business
	39.69502639770508	4.578483472803445	6.991222783029778	* he did a good business
	39.98400115966797	17.68291975100606	7.6546879236177805	he rendered a good business
	40.06238555908203	8.725496150481586	6.725668079166919	he made one good business

han hade en affär med älskarinnan
Correct	Parser	Rerank	Rerank Unigram	Translation
	51.347957611083984	5.927465065645206	7.3798419088817795	he had a business with the mistress
	51.45267105102539	5.927465065645206	7.3798419088817795	he had with the mistress a business
	52.05556106567383	4.841060604330898	7.3798419088817795	he had a business with the mistress
	52.521419525146484	5.849738865099711	7.477678025288665	he had a shop with the mistress
	52.56480026245117	5.7921379628273275	7.534378008343279	he had a deal with the mistress
	52.626136779785156	5.849738865099711	7.477678025288665	he had with the mistress a shop
	52.669517517089844	5.7921379628273275	7.534378008343279	he had with the mistress a deal
	53.229026794433594	4.743902853649029	7.477678025288665	he had a shop with the mistress
	53.27240753173828	4.671901725808549	7.534378008343279	he had a deal with the mistress
	53.274166107177734	5.952441630598597	7.653032721141633	he had an affair with the mistress
	53.37887954711914	5.952441630598597	7.653032721141633	he had with the mistress an affair
	53.98176956176758	4.872281310522636	7.653032721141633	he had an affair with the mistress
	55.618045806884766	5.927465065645206	7.3798419088817795	* he had a business with the mistress
	55.72275924682617	5.927465065645206	7.3798419088817795	* he had with the mistress a business
	56.32277297973633	5.927465065645206	7.3798419088817795	he had one business with the mistress
	56.32564926147461	4.841060604330898	7.3798419088817795	* he had a business with the mistress
	56.427486419677734	5.927465065645206	7.3798419088817795	he had with the mistress one business
	56.791507720947266	5.849738865099711	7.477678025288665	* he had a shop with the mistress
	56.83488845825195	5.7921379628273275	7.534378008343279	* he had a deal with the mistress
	56.88052749633789	6.112821799390019	8.041240050651734	he had a parlor with the mistress

han skriver med pennan
Correct	Parser	Rerank	Rerank Unigram	Translation
	41.90371322631836	22.38111611912968	8.694592946556362	he writes in with the pencil
	41.91442108154297	3.9132756196071643	7.209872026333388	he writes with the pencil
	42.116153717041016	22.226420898078544	8.819227006750337	he writes in with the pen
	42.126861572265625	4.018465215059281	7.334506086527364	he writes with the pen
	42.709320068359375	3.9138646982604897	7.209212655349594	* he writes with the pencil
	42.92176055908203	4.019054293712606	7.3338467155435705	* he writes with the pen
	44.4310417175293	1.899803736913188	8.394516530889193	he strides with the pencil
	44.64348220825195	1.6935434421783426	8.519150591083168	he strides with the pen
	46.17380142211914	22.38111611912968	8.694592946556362	* he writes in with the pencil
	46.18450927734375	3.9132756196071643	7.209872026333388	* he writes with the pencil
	46.3862419128418	22.226420898078544	8.819227006750337	* he writes in with the pen
	46.396949768066406	4.018465215059281	7.334506086527364	* he writes with the pen
	47.97016525268555	3.9138646982604897	7.209212655349595	* he writes with the pencil
	48.1826057434082	4.019054293712606	7.33384671554357	* he writes with the pen
	48.623287200927734	22.38111611912968	8.694592946556362	he writes in with the pencil
	48.633995056152344	3.9132756196071643	7.209872026333388	he writes with the pencil
	48.70112991333008	1.899803736913188	8.394516530889193	* he strides with the pencil
	48.83572769165039	22.226420898078544	8.819227006750337	he writes in with the pen
	48.846435546875	4.018465215059281	7.334506086527364	he writes with the pen
	48.913570404052734	1.6935434421783426	8.519150591083168	* he strides with the pen

han fick ett pris för uppsatsen
Correct	Parser	Rerank	Rerank Unigram	Translation

han fick betala ett högt pris för högmodigheten
Correct	Parser	Rerank	Rerank Unigram	Translation

noggrannhet är av yttersta vikt
Correct	Parser	Rerank	Rerank Unigram	Translation
	48.48561477661133	16.948730739095975	8.746687415408289	specificity is of utmost weight
	48.82352066040039	16.948730739095975	9.036154418519324	particularity is of utmost weight
	49.173194885253906	2.8941485320375633	8.848018690752184	specificity is of utmost importance
	49.51110076904297	2.8941485320375633	9.137485693863217	particularity is of utmost importance
	50.09186553955078	1.5231871303614684	9.058009232496685	specificity is of utmost stress
	50.429771423339844	1.5231871303614684	9.347476235607719	particularity is of utmost stress
	50.895931243896484	1.6174396515616705	9.214326175244782	specificity is of utmost import
	51.23383712768555	1.6174396515616705	9.503793178355815	particularity is of utmost import
	52.4367790222168	16.863015962696732	9.55469279445364	specificity is off utmost weight
	52.75570297241211	16.948730739095975	8.746687415408289	* specificity is of utmost weight
	52.77468490600586	16.863015962696732	9.844159797564675	particularity is off utmost weight
	53.09360885620117	16.948730739095975	9.036154418519324	* particularity is of utmost weight
	53.12436294555664	3.829368747694336	9.656024069797535	specificity is off utmost importance
	53.44328308105469	2.8941485320375633	8.848018690752184	* specificity is of utmost importance
	53.4622688293457	3.829368747694336	9.945491072908569	particularity is off utmost importance
	53.685306549072266	16.948730739095975	9.681669375013465	exactitude is of utmost weight
	53.78118896484375	2.8941485320375633	9.137485693863217	* particularity is of utmost importance
	54.043033599853516	4.003609133199097	9.866014611542036	specificity is off utmost stress
	54.36195373535156	1.5231871303614684	9.058009232496685	* specificity is of utmost stress
	54.372886657714844	2.8941485320375633	9.783000650357359	exactitude is of utmost importance

mannen har en fin titel
Correct	Parser	Rerank	Rerank Unigram	Translation
	41.255615234375	9.991236709511547	7.668792901701376	the man has a fine title
	42.27528762817383	5.870090860790837	7.890867655059053	the man has a fine championship
	42.666099548339844	9.991236709511547	7.668792901701376	the man, a fine title has
	43.68577194213867	5.870090860790837	7.890867655059053	the man, a fine championship has
	45.52570343017578	9.991236709511547	7.668792901701376	* the man has a fine title
	46.230430603027344	9.991236709511547	7.668792901701376	the man has one fine title
	46.54537582397461	5.870090860790837	7.890867655059053	* the man has a fine championship
	46.936187744140625	9.991236709511547	7.668792901701376	* the man, a fine title has
	47.25010681152344	5.870090860790837	7.890867655059053	the man has one fine championship
	47.64091873168945	9.991236709511547	7.668792901701376	the man, one fine title has
	47.95586013793945	5.870090860790837	7.890867655059053	* the man, a fine championship has
	47.975189208984375	9.991236709511547	7.668792901701376	the man has a fine title
	48.660587310791016	5.870090860790837	7.890867655059053	the man, one fine championship has
	48.82004928588867	9.991236709511547	7.668792901701376	* the man has a fine title
	48.9948616027832	5.870090860790837	7.890867655059053	the man has a fine championship
	49.8397216796875	5.870090860790837	7.890867655059053	* the man has a fine championship
	50.110355377197266	9.991236709511549	7.6687929017013765	* the man has a fine title
	50.110355377197266	9.991236709511549	7.6687929017013765	* the man has a fine title
	50.500518798828125	9.991236709511547	7.668792901701376	* the man has one fine title
	51.130027770996094	5.870090860790836	7.890867655059054	* the man has a fine championship

man ska ha en titel till rapporten
Correct	Parser	Rerank	Rerank Unigram	Translation
	47.72722244262695	4.454472341493224	6.6963657223948205	one will have a title to the report
	47.831939697265625	4.454472341493224	6.696365722394821	one will have to the report a title
	48.4348258972168	3.7540740705586857	6.6963657223948205	one will have a title to the report
	48.746891021728516	4.462632222071517	6.918440475752498	one will have a championship to the report
	48.85161209106445	4.462632222071517	6.918440475752498	one will have to the report a championship
	49.454498291015625	2.522250757255101	6.918440475752498	one will have a championship to the report
	51.48248291015625	5.932006768128977	6.952451055692206	man will have a title to the report
	51.58720016479492	5.932006768128977	6.952451055692208	man will have to the report a title
	51.997310638427734	4.454472341493224	6.6963657223948205	* one will have a title to the report
	52.102027893066406	4.454472341493224	6.696365722394821	* one will have to the report a title
	52.190086364746094	5.371688151381346	6.952451055692206	man will have a title to the report
	52.50215148925781	5.938534672591611	7.130110858378349	man will have a championship to the report
	52.60687255859375	5.938534672591611	7.130110858378349	man will have to the report a championship
	52.7020378112793	4.454472341493224	6.6963657223948205	one will have one title to the report
	52.70491409301758	3.7540740705586857	6.6963657223948205	* one will have a title to the report
	52.80675506591797	4.454472341493224	6.696365722394821	one will have to the report one title
	52.9991569519043	5.00201953270557	7.752685265648107	one will have a title to the rapport
	53.0169792175293	4.462632222071517	6.918440475752498	* one will have a championship to the report
	53.1038703918457	5.00201953270557	7.752685265648108	one will have to the rapport a title
	53.121700286865234	4.462632222071517	6.918440475752498	* one will have to the report a championship

han är hjärnan bakom planen
Correct	Parser	Rerank	Rerank Unigram	Translation
	45.599815368652344	4.794818655720977	8.08089247864888	he is the brain behind the plan
	46.30741882324219	4.794818655720977	8.08089247864888	he is the brain behind the plan
	46.76747131347656	5.7377834747576895	8.194145926875153	he is the brain behind the levels
	47.475074768066406	5.7377834747576895	8.194145926875153	he is the brain behind the levels
	47.58172607421875	4.819708469472141	8.501987600277285	he is the brain behind the field
	48.289329528808594	4.819708469472141	8.501987600277285	he is the brain behind the field
	49.869903564453125	4.794818655720977	8.08089247864888	* he is the brain behind the plan
